date,observer,station,latitude,longitude,row(0-3119),column(0-2599),altitude,temperature,penalty
2018-01-02 00:00:00,01,91141,26.3633,126.7133,2356,377,7,16.86,0
2018-01-02 00:00:00,01,91146,26.3367,126.8033,2359,384,5,17.20,0
2018-01-02 00:00:00,01,91166,26.3633,127.9717,2356,477,100,16.09,0
2018-01-02 00:00:00,01,91181,26.2100,127.3633,2374,429,220,15.25,0
2018-01-02 00:00:00,01,91197,26.2067,127.6867,2375,454,28,15.81,0
2018-01-02 00:00:00,01,91216,26.1683,127.2933,2379,423,48,16.98,0
2018-01-02 00:00:00,01,91236,26.1950,127.6450,2376,451,3,16.29,0
2018-01-02 00:00:00,01,91241,26.1533,127.7650,2381,461,186,13.82,0
2018-01-02 00:00:00,01,92006,25.9433,131.3267,2406,746,22,17.61,0
2018-01-02 00:00:00,01,92011,25.8283,131.2283,2420,738,15,17.12,0
2018-01-02 00:00:00,01,92012,25.8467,131.2633,2418,741,48,17.05,0
2018-01-02 00:00:00,01,93012,24.8267,125.1433,2540,251,8,17.71,0
2018-01-02 00:00:00,01,93041,24.7933,125.2783,2544,262,40,17.98,0
2018-01-02 00:00:00,01,93042,24.7817,125.2950,2546,263,43,17.62,0
2018-01-02 00:00:00,01,93062,24.6533,124.6750,2561,214,10,18.08,0
2018-01-02 00:00:00,01,94001,24.5083,124.2800,2579,182,15,19.43,0
2018-01-02 00:00:00,01,94011,24.4667,122.9783,2583,78,15,19.63,0
2018-01-02 00:00:00,01,94017,24.4667,123.0100,2583,80,30,19.40,0
2018-01-02 00:00:00,01,94062,24.4267,123.7650,2588,141,10,19.09,0
2018-01-02 00:00:00,01,94081,24.3367,124.1633,2599,173,6,18.57,0
2018-01-02 00:00:00,01,94086,24.3950,124.2450,2592,179,31,18.55,0
2018-01-02 00:00:00,01,94101,24.2650,123.8717,2608,149,33,18.57,0
2018-01-02 00:00:00,01,94116,24.0550,123.7667,2633,141,38,19.14,0
2018-01-02 00:00:00,01,94121,24.0583,123.8033,2633,144,13,19.99,0
2018-01-03 00:00:00,01,11001,45.5200,141.9350,57,1594,26,-0.50,0
2018-01-03 00:00:00,01,11016,45.4150,141.6783,70,1574,3,-0.09,0
2018-01-03 00:00:00,01,11046,45.3050,141.0450,83,1523,65,0.38,0
2018-01-03 00:00:00,01,11061,45.4033,141.8017,71,1584,8,-1.09,0
2018-01-03 00:00:00,01,11076,45.3350,142.1700,79,1613,13,-0.48,0
2018-01-03 00:00:00,01,11091,45.2417,141.1867,90,1534,30,-0.02,0
2018-01-03 00:00:00,01,11121,45.2483,141.8517,90,1588,23,-1.15,0
2018-01-03 00:00:00,01,11151,45.1783,141.1383,98,1531,14,-0.16,0
2018-01-03 00:00:00,01,11176,45.1067,141.7650,107,1581,16,-0.86,0
2018-01-03 00:00:00,01,11206,45.1250,142.3500,104,1628,18,-0.95,0
2018-01-03 00:00:00,01,11276,44.9650,142.2800,124,1622,25,-0.71,0
2018-01-03 00:00:00,01,11291,44.9400,142.5850,127,1646,7,-0.31,0
2018-01-03 00:00:00,01,11316,44.8417,142.4800,138,1638,14,-0.89,0
2018-01-03 00:00:00,01,12011,44.8283,142.0767,140,1606,22,-0.74,0
2018-01-03 00:00:00,01,12041,44.7267,142.2650,152,1621,40,-0.91,0
2018-01-03 00:00:00,01,12141,44.4800,142.3417,182,1627,77,-1.29,0
2018-01-03 00:00:00,01,12181,44.3700,142.4567,195,1636,89,-1.21,0
2018-01-03 00:00:00,01,12231,44.2950,142.6367,204,1650,143,-1.62,0
2018-01-03 00:00:00,01,12261,44.1867,142.4167,217,1633,135,-1.30,0
2018-01-03 00:00:00,01,12266,44.1183,142.5950,225,1647,225,-1.95,0
2018-01-03 00:00:00,01,12301,44.0283,142.4100,236,1632,150,-1.50,0
2018-01-03 00:00:00,01,12386,43.8700,142.2600,255,1620,140,-1.90,0
2018-01-03 00:00:00,01,12396,43.8750,142.4800,254,1638,175,-1.88,0
2018-01-03 00:00:00,01,12411,43.8467,142.7533,258,1660,324,-3.21,0
2018-01-03 00:00:00,01,12442,43.7567,142.3717,269,1629,120,-1.81,0
2018-01-03 00:00:00,01,12451,43.7017,142.5083,275,1640,215,-2.28,0
2018-01-03 00:00:00,01,12501,43.6700,142.4467,279,1635,211,-2.67,0
2018-01-03 00:00:00,01,12512,43.6433,142.5817,282,1646,310,-3.09,0
2018-01-03 00:00:00,01,12551,43.5883,142.4933,289,1639,250,-3.39,0
2018-01-03 00:00:00,01,12596,43.4550,142.4650,305,1637,220,-2.56,0
2018-01-03 00:00:00,01,12626,43.3333,142.4000,320,1631,174,-2.50,0
2018-01-03 00:00:00,01,12632,43.3017,142.5217,323,1641,315,-3.38,0
2018-01-03 00:00:00,01,12691,43.1683,142.5683,339,1645,350,-3.51,0
2018-01-03 00:00:00,01,12746,42.9783,142.3950,362,1631,332,-5.33,0
2018-01-03 00:00:00,01,13061,44.8933,141.7617,132,1580,9,0.30,0
2018-01-03 00:00:00,01,13086,44.7183,141.8067,153,1584,7,-0.61,0
2018-01-03 00:00:00,01,13121,44.5233,141.7700,177,1581,27,-0.26,0
2018-01-03 00:00:00,01,13146,44.4283,141.4217,188,1553,38,1.33,0
2018-01-03 00:00:00,01,13181,44.3633,141.7000,196,1575,8,0.14,0
2018-01-03 00:00:00,01,13261,44.0483,141.8567,234,1588,30,-1.37,0
2018-01-03 00:00:00,01,13277,43.9450,141.6317,246,1570,24,-1.04,0
2018-01-03 00:00:00,01,13311,43.8483,141.5100,258,1560,20,0.00,0
2018-01-03 00:00:00,01,13321,43.8533,141.7600,257,1580,20,-2.10,0
2018-01-03 00:00:00,01,14026,43.5817,141.3867,290,1550,3,0.58,0
2018-01-03 00:00:00,01,14071,43.3967,141.4367,312,1554,5,-0.70,0
2018-01-03 00:00:00,01,14101,43.2200,141.6450,333,1571,9,-2.39,0
2018-01-03 00:00:00,01,14116,43.1483,141.2217,342,1537,5,-1.10,0
2018-01-03 00:00:00,01,14121,43.1933,141.3700,336,1549,5,-1.91,0
2018-01-03 00:00:00,01,14136,43.1100,141.6017,346,1568,8,-2.00,0
2018-01-03 00:00:00,01,14163,43.0600,141.3283,352,1546,17,-1.00,0
2018-01-03 00:00:00,01,14206,42.9267,141.5650,368,1565,30,-3.06,0
2018-01-03 00:00:00,01,14286,42.7717,141.4067,387,1552,290,-4.26,0
2018-01-03 00:00:00,01,14296,42.7750,141.6917,386,1575,22,-2.89,0
2018-01-03 00:00:00,01,15041,44.2817,142.1617,206,1612,255,-2.45,0
2018-01-03 00:00:00,01,15076,44.0100,142.1600,238,1612,159,-2.39,0
2018-01-03 00:00:00,01,15116,43.8150,141.9267,262,1594,63,-2.18,0
2018-01-03 00:00:00,01,15161,43.7183,142.0733,273,1605,55,-1.49,0
2018-01-03 00:00:00,01,15231,43.5950,141.7317,288,1578,100,-4.17,0
2018-01-03 00:00:00,01,15241,43.5700,141.9383,291,1595,50,-2.06,0
2018-01-03 00:00:00,01,15251,43.5200,142.1900,297,1615,91,-2.28,0
2018-01-03 00:00:00,01,15311,43.3300,141.6167,320,1569,50,-1.75,0
2018-01-03 00:00:00,01,15321,43.3633,141.8267,316,1586,16,-1.82,0
2018-01-03 00:00:00,01,15356,43.2117,141.7850,334,1582,42,-1.13,0
2018-01-03 00:00:00,01,15431,43.0117,141.6933,358,1575,13,-1.69,0
2018-01-03 00:00:00,01,15442,43.0383,141.9567,355,1596,293,-3.27,0
2018-01-03 00:00:00,01,16026,43.2717,140.5633,327,1485,75,-2.55,0
2018-01-03 00:00:00,01,16061,43.1450,140.4233,342,1473,50,-1.81,0
2018-01-03 00:00:00,01,16076,43.1817,140.7583,338,1500,20,-2.79,0
2018-01-03 00:00:00,01,16091,43.1817,141.0150,338,1521,25,-1.27,0
2018-01-03 00:00:00,01,16156,42.9800,140.6033,362,1488,15,-4.22,0
2018-01-03 00:00:00,01,16206,42.8100,140.5417,382,1483,39,-5.41,0
2018-01-03 00:00:00,01,16217,42.9000,140.7567,371,1500,176,-6.81,0
2018-01-03 00:00:00,01,16252,42.7950,140.2233,384,1457,33,-3.92,0
2018-01-03 00:00:00,01,16281,42.7750,140.8800,386,1510,440,-7.53,0
2018-01-03 00:00:00,01,16286,42.7933,140.9483,384,1515,264,-9.91,0
2018-01-03 00:00:00,01,16321,42.6633,140.3100,400,1464,27,-8.76,0
2018-01-03 00:00:00,01,17036,44.5800,142.9633,170,1677,14,-0.28,0
2018-01-03 00:00:00,01,17076,44.4700,143.1083,183,1688,8,-0.28,0
2018-01-03 00:00:00,01,17091,44.3317,142.9350,200,1674,120,-1.27,0
2018-01-03 00:00:00,01,17112,44.3450,143.3550,198,1708,16,-0.17,0
2018-01-03 00:00:00,01,17116,44.3033,143.4033,203,1712,18,0.02,0
2018-01-03 00:00:00,01,17166,44.2133,143.6183,214,1729,5,-0.51,0
2018-01-03 00:00:00,01,17196,44.1767,143.0617,218,1684,165,-2.32,0
2018-01-03 00:00:00,01,17246,44.1150,144.0367,226,1762,3,-0.71,0
2018-01-03 00:00:00,01,17306,44.0533,143.5400,233,1723,80,-1.10,0
2018-01-03 00:00:00,01,17316,44.0183,143.7600,237,1740,54,-0.93,0
2018-01-03 00:00:00,01,17341,44.0167,144.2783,237,1782,38,-0.34,0
2018-01-03 00:00:00,01,17351,44.0517,144.9817,233,1838,144,-1.50,0
2018-01-03 00:00:00,01,17482,43.8650,143.1533,256,1692,475,-2.97,0
2018-01-03 00:00:00,01,17501,43.9167,143.5317,249,1722,199,-2.55,0
2018-01-03 00:00:00,01,17521,43.7767,143.8417,266,1747,104,-1.27,0
2018-01-03 00:00:00,01,17531,43.8800,144.1633,254,1773,33,-1.08,0
2018-01-03 00:00:00,01,17546,43.8417,144.4850,258,1798,52,-1.08,0
2018-01-03 00:00:00,01,17561,43.8850,144.7000,253,1815,15,-1.57,0
2018-01-03 00:00:00,01,17596,43.7417,143.4500,270,1715,325,-3.50,0
2018-01-03 00:00:00,01,17607,43.7067,143.6433,275,1731,184,-2.12,0
2018-01-03 00:00:00,01,17631,43.7700,144.1717,267,1773,60,-1.45,0
2018-01-03 00:00:00,01,17717,43.7017,144.0333,275,1762,100,-1.50,0
2018-01-03 00:00:00,01,18038,44.0233,145.1867,237,1854,15,-1.73,0
2018-01-03 00:00:00,01,18136,43.6617,145.1317,280,1850,3,-0.60,0
2018-01-03 00:00:00,01,18161,43.5200,144.7467,297,1819,181,-1.84,0
2018-01-03 00:00:00,01,18171,43.5433,144.9783,294,1838,50,-1.16,0
2018-01-03 00:00:00,01,18174,43.5767,144.9600,290,1836,65,-1.40,0
2018-01-03 00:00:00,01,18256,43.3817,145.1183,314,1849,23,-1.51,0
2018-01-03 00:00:00,01,18273,43.3300,145.5850,320,1886,25,-0.88,0
2018-01-03 00:00:00,01,18281,43.3933,145.7583,312,1900,12,0.09,0
2018-01-03 00:00:00,01,18311,43.2217,145.2267,333,1858,41,-1.40,0
2018-01-03 00:00:00,01,19021,43.6167,144.4567,285,1796,158,-2.18,0
2018-01-03 00:00:00,01,19051,43.5100,144.4667,298,1797,170,-2.33,0
2018-01-03 00:00:00,01,19076,43.4367,144.0850,307,1766,450,-3.79,0
2018-01-03 00:00:00,01,19151,43.2917,144.5867,324,1806,20,-1.17,0
2018-01-03 00:00:00,01,19191,43.2317,144.3250,332,1785,38,-0.98,0
2018-01-03 00:00:00,01,19311,43.1200,145.1100,345,1848,2,-0.61,0
2018-01-03 00:00:00,01,19347,43.0400,144.1917,355,1775,95,-1.24,0
2018-01-03 00:00:00,01,19376,43.0900,144.7783,349,1822,85,-1.59,0
2018-01-03 00:00:00,01,19416,42.9700,144.0617,363,1764,9,-0.96,0
2018-01-03 00:00:00,01,19432,42.9850,144.3767,361,1790,5,-0.59,0
2018-01-03 00:00:00,01,19451,42.9383,144.7350,367,1818,149,-1.38,0
2018-01-03 00:00:00,01,20146,43.4683,143.7383,303,1739,207,-2.00,0
2018-01-03 00:00:00,01,20186,43.3667,143.1917,315,1695,540,-4.76,0
2018-01-03 00:00:00,01,20266,43.2350,143.3033,331,1704,295,-2.89,0
2018-01-03 00:00:00,01,20276,43.2433,143.5533,330,1724,90,-1.55,0
2018-01-03 00:00:00,01,20341,43.1317,143.6000,344,1728,67,-0.95,0
2018-01-03 00:00:00,01,20356,43.0767,142.8400,350,1667,178,-2.15,0
2018-01-03 00:00:00,01,20361,43.1033,142.9950,347,1679,206,-2.00,0
2018-01-03 00:00:00,01,20371,43.0500,143.1833,354,1694,112,-1.48,0
2018-01-03 00:00:00,01,20421,42.9000,143.0433,371,1683,90,-3.99,0
2018-01-03 00:00:00,01,20432,42.9217,143.2117,369,1696,38,-1.12,0
2018-01-03 00:00:00,01,20441,42.9200,143.4583,369,1716,42,-0.94,0
2018-01-03 00:00:00,01,20506,42.8083,143.6567,383,1732,20,-0.40,0
2018-01-03 00:00:00,01,20551,42.7333,143.2167,392,1697,149,-2.41,0
2018-01-03 00:00:00,01,20556,42.7867,143.3283,385,1706,70,-1.23,0
2018-01-03 00:00:00,01,20601,42.6417,143.0967,402,1687,251,-4.18,0
2018-01-03 00:00:00,01,20606,42.6517,143.1950,401,1695,185,-3.29,0
2018-01-03 00:00:00,01,20631,42.6867,143.6467,397,1731,4,-0.31,0
2018-01-03 00:00:00,01,20696,42.5000,143.2733,419,1701,87,-2.81,0
2018-01-03 00:00:00,01,20751,42.2933,143.3167,444,1705,32,-2.73,0
2018-01-03 00:00:00,01,21111,42.7300,141.8883,392,1591,20,-3.70,0
2018-01-03 00:00:00,01,21126,42.7617,142.1433,388,1611,56,-6.02,0
2018-01-03 00:00:00,01,21161,42.6700,141.0783,399,1526,390,-9.38,0
2018-01-03 00:00:00,01,21171,42.6300,141.2467,404,1539,170,-6.14,0
2018-01-03 00:00:00,01,21187,42.6233,141.5467,405,1563,6,-2.50,0
2018-01-03 00:00:00,01,21226,42.5900,140.6433,409,1491,4,-4.87,0
2018-01-03 00:00:00,01,21261,42.5433,141.3517,414,1548,6,-2.79,0
2018-01-03 00:00:00,01,21276,42.5900,141.9333,409,1594,10,-0.58,0
2018-01-03 00:00:00,01,21297,42.4750,140.8483,423,1507,3,-1.49,0
2018-01-03 00:00:00,01,21312,42.4583,141.1183,425,1529,197,-3.96,0
2018-01-03 00:00:00,01,21323,42.3117,140.9750,442,1518,40,-0.95,0
2018-01-03 00:00:00,01,22036,42.8767,142.4417,374,1635,280,-4.62,0
2018-01-03 00:00:00,01,22141,42.4967,142.0533,420,1604,47,-0.27,0
2018-01-03 00:00:00,01,22156,42.5433,142.3333,414,1626,60,-1.88,0
2018-01-03 00:00:00,01,22241,42.3433,142.3617,438,1628,10,-1.62,0
2018-01-03 00:00:00,01,22291,42.2450,142.6617,450,1652,10,-1.82,0
2018-01-03 00:00:00,01,22306,42.2233,142.9483,453,1675,80,-3.42,0
2018-01-03 00:00:00,01,22327,42.1617,142.7767,460,1662,37,-1.56,0
2018-01-03 00:00:00,01,22391,41.9250,143.2433,489,1699,63,-0.15,0
2018-01-03 00:00:00,01,23031,42.5233,140.3817,417,1470,10,-4.67,0
2018-01-03 00:00:00,01,23086,42.2517,140.2717,449,1461,8,-3.20,0
2018-01-03 00:00:00,01,23166,42.0667,140.5883,471,1487,125,-3.93,0
2018-01-03 00:00:00,01,23206,41.9050,140.9700,491,1517,25,-2.30,0
2018-01-03 00:00:00,01,23226,41.8867,140.6533,493,1492,25,-3.91,0
2018-01-03 00:00:00,01,23232,41.8167,140.7533,501,1500,35,-1.46,0
2018-01-03 00:00:00,01,23281,41.7700,140.8217,507,1505,34,-1.07,0
2018-01-03 00:00:00,01,23326,41.6867,140.4450,517,1475,6,-2.56,0
2018-01-03 00:00:00,01,23376,41.4233,140.0867,549,1446,30,-2.33,0
2018-01-03 00:00:00,01,24041,42.4500,139.8517,425,1428,10,-1.00,0
2018-01-03 00:00:00,01,24051,42.4283,140.0083,428,1440,19,-2.83,0
2018-01-03 00:00:00,01,24101,42.2483,139.5567,450,1404,5,-0.90,0
2018-01-03 00:00:00,01,24141,42.1283,139.9850,464,1438,12,-1.62,0
2018-01-03 00:00:00,01,24156,42.0717,139.4317,471,1394,49,-1.96,0
2018-01-03 00:00:00,01,24201,41.9300,140.3117,488,1464,53,-2.96,0
2018-01-03 00:00:00,01,24217,41.8667,140.1233,495,1449,4,-2.03,0
2018-01-03 00:00:00,01,31001,41.5267,140.9117,536,1512,14,-0.16,0
2018-01-03 00:00:00,01,31111,41.2833,141.2100,566,1536,3,-1.50,0
2018-01-03 00:00:00,01,31121,41.2350,141.3967,571,1551,6,-1.72,0
2018-01-03 00:00:00,01,31136,41.1800,140.4817,578,1478,30,-2.24,0
2018-01-03 00:00:00,01,31156,41.1450,140.8217,582,1505,15,-2.82,0
2018-01-03 00:00:00,01,31186,41.0567,140.3467,593,1467,20,-1.16,0
2018-01-03 00:00:00,01,31201,41.0450,140.6333,594,1490,5,-2.21,0
2018-01-03 00:00:00,01,31296,40.8083,140.4583,623,1476,9,-2.59,0
2018-01-03 00:00:00,01,31312,40.8217,140.7683,621,1501,3,-2.90,0
2018-01-03 00:00:00,01,31332,40.8850,141.1600,613,1532,14,-2.29,0
2018-01-03 00:00:00,01,31336,40.8850,141.2717,613,1541,80,-3.11,0
2018-01-03 00:00:00,01,31366,40.7767,140.2050,626,1456,40,-3.10,0
2018-01-03 00:00:00,01,31386,40.7333,140.6883,632,1495,198,-4.99,0
2018-01-03 00:00:00,01,31436,40.6450,139.9317,642,1434,66,-1.87,0
2018-01-03 00:00:00,01,31461,40.6117,140.4550,646,1476,30,-3.20,0
2018-01-03 00:00:00,01,31466,40.6667,140.5850,639,1486,30,-3.17,0
2018-01-03 00:00:00,01,31482,40.6483,140.8483,642,1507,890,-9.67,0
2018-01-03 00:00:00,01,31506,40.6750,141.3750,639,1549,39,-2.46,0
2018-01-03 00:00:00,01,31586,40.5950,141.2467,648,1539,42,-2.41,0
2018-01-03 00:00:00,01,31602,40.5267,141.5217,656,1561,27,-1.57,0
2018-01-03 00:00:00,01,31646,40.4817,140.6200,662,1489,135,-4.48,0
2018-01-03 00:00:00,01,31662,40.4267,140.8983,668,1511,414,-5.37,0
2018-01-03 00:00:00,01,31721,40.3833,141.2567,674,1540,60,-1.93,0
2018-01-03 00:00:00,01,32056,40.4133,139.9483,670,1435,34,-1.90,0
2018-01-03 00:00:00,01,32111,40.1983,140.0317,696,1442,6,-2.31,0
2018-01-03 00:00:00,01,32126,40.2267,140.3717,692,1469,29,-2.09,0
2018-01-03 00:00:00,01,32136,40.2517,140.5050,689,1480,49,-1.87,0
2018-01-03 00:00:00,01,32146,40.2150,140.7867,694,1502,123,-4.00,0
2018-01-03 00:00:00,01,32181,40.1917,140.3717,696,1469,84,-3.48,0
2018-01-03 00:00:00,01,32206,40.1200,140.8400,705,1507,214,-4.45,0
2018-01-03 00:00:00,01,32266,40.0133,140.8017,718,1504,578,-6.83,0
2018-01-03 00:00:00,01,32286,39.9117,139.9000,730,1431,20,-2.59,0
2018-01-03 00:00:00,01,32287,40.0000,139.9500,719,1435,-3,-2.43,0
2018-01-03 00:00:00,01,32296,39.9383,140.1150,727,1449,6,-1.54,0
2018-01-03 00:00:00,01,32311,39.9933,140.4033,720,1472,120,-3.30,0
2018-01-03 00:00:00,01,32402,39.7167,140.0983,753,1447,6,-0.40,0
2018-01-03 00:00:00,01,32407,39.7067,140.2867,755,1462,41,-1.18,0
2018-01-03 00:00:00,01,32451,39.6150,140.2183,766,1457,93,-1.42,0
2018-01-03 00:00:00,01,32466,39.6033,140.5567,767,1484,56,-2.28,0
2018-01-03 00:00:00,01,32476,39.6983,140.7317,756,1498,230,-3.64,0
2018-01-03 00:00:00,01,32496,39.5267,140.2333,776,1458,20,-1.09,0
2018-01-03 00:00:00,01,32551,39.4900,140.4950,781,1479,30,-2.19,0
2018-01-03 00:00:00,01,32571,39.3600,140.0550,796,1444,11,-0.08,0
2018-01-03 00:00:00,01,32581,39.3050,140.2883,803,1463,117,-1.92,0
2018-01-03 00:00:00,01,32596,39.3200,140.5550,801,1484,59,-2.19,0
2018-01-03 00:00:00,01,32616,39.2550,139.9133,809,1433,7,0.58,0
2018-01-03 00:00:00,01,32626,39.2350,140.1367,811,1450,46,-1.65,0
2018-01-03 00:00:00,01,32691,39.1867,140.4633,817,1477,74,-2.49,0
2018-01-03 00:00:00,01,32771,38.9600,140.5283,844,1482,335,-4.09,0
2018-01-03 00:00:00,01,33006,40.4033,141.7000,671,1575,70,-2.88,0
2018-01-03 00:00:00,01,33026,40.3167,141.4733,681,1557,153,-2.75,0
2018-01-03 00:00:00,01,33071,40.2983,141.2983,684,1543,87,-2.89,0
2018-01-03 00:00:00,01,33136,40.1483,141.5717,702,1565,290,-3.36,0
2018-01-03 00:00:00,01,33146,40.1683,141.7483,699,1579,13,-1.54,0
2018-01-03 00:00:00,01,33166,40.1033,141.0500,707,1524,290,-4.41,0
2018-01-03 00:00:00,01,33176,40.0600,141.2250,712,1538,430,-5.38,0
2018-01-03 00:00:00,01,33186,40.0400,141.4567,715,1556,418,-5.26,0
2018-01-03 00:00:00,01,33206,40.0033,141.8833,719,1590,8,-3.13,0
2018-01-03 00:00:00,01,33226,39.9517,141.0650,725,1525,275,-3.66,0
2018-01-03 00:00:00,01,33296,39.8683,141.1667,735,1533,205,-2.28,0
2018-01-03 00:00:00,01,33326,39.8467,141.7950,738,1583,105,-1.77,0
2018-01-03 00:00:00,01,33336,39.8467,141.9633,738,1597,3,-3.54,0
2018-01-03 00:00:00,01,33371,39.7833,141.3283,746,1546,680,-7.77,0
2018-01-03 00:00:00,01,33421,39.6967,140.9750,756,1518,195,-3.70,0
2018-01-03 00:00:00,01,33431,39.6983,141.1650,756,1533,155,-2.61,0
2018-01-03 00:00:00,01,33441,39.6500,141.3533,761,1548,760,-7.54,0
2018-01-03 00:00:00,01,33472,39.6467,141.9650,762,1597,43,-2.61,0
2018-01-03 00:00:00,01,33486,39.5483,140.8433,774,1507,407,-5.25,0
2018-01-03 00:00:00,01,33501,39.5467,141.1267,774,1530,125,-2.68,0
2018-01-03 00:00:00,01,33526,39.5983,141.6817,768,1574,192,-2.16,0
2018-01-03 00:00:00,01,33576,39.4283,141.1350,788,1530,90,-2.30,0
2018-01-03 00:00:00,01,33581,39.4700,141.2783,783,1542,150,-3.08,0
2018-01-03 00:00:00,01,33616,39.4500,141.9567,785,1596,24,-2.41,0
2018-01-03 00:00:00,01,33631,39.3100,140.7767,802,1502,250,-3.46,0
2018-01-03 00:00:00,01,33671,39.3383,141.5433,799,1563,275,-5.11,0
2018-01-03 00:00:00,01,33686,39.3600,141.9067,796,1592,2,-1.29,0
2018-01-03 00:00:00,01,33716,39.2883,141.1100,805,1528,61,-2.01,0
2018-01-03 00:00:00,01,33751,39.2700,141.8783,807,1590,5,-1.41,0
2018-01-03 00:00:00,01,33776,39.1400,141.0633,823,1525,97,-2.59,0
2018-01-03 00:00:00,01,33781,39.1833,141.1617,818,1532,42,-1.88,0
2018-01-03 00:00:00,01,33801,39.1417,141.5733,822,1565,80,-1.88,0
2018-01-03 00:00:00,01,33871,39.0250,141.6300,836,1570,61,-0.70,0
2018-01-03 00:00:00,01,33877,39.0633,141.7133,832,1577,37,0.05,0
2018-01-03 00:00:00,01,33911,38.9333,141.1250,848,1529,32,-1.50,0
2018-01-03 00:00:00,01,33921,38.9217,141.3300,849,1546,120,-1.68,0
2018-01-03 00:00:00,01,34012,38.9133,140.8283,850,1506,525,-4.97,0
2018-01-03 00:00:00,01,34026,38.9067,141.5567,851,1564,62,-0.44,0
2018-01-03 00:00:00,01,34096,38.7433,140.7600,870,1500,170,-2.44,0
2018-01-03 00:00:00,01,34111,38.7350,141.0050,871,1520,25,-1.79,0
2018-01-03 00:00:00,01,34171,38.6267,141.1883,884,1535,5,-1.30,0
2018-01-03 00:00:00,01,34186,38.6817,141.4483,878,1555,39,-0.33,0
2018-01-03 00:00:00,01,34216,38.5983,140.9117,888,1512,28,-0.80,0
2018-01-03 00:00:00,01,34231,38.5600,141.2450,892,1539,5,-1.10,0
2018-01-03 00:00:00,01,34266,38.4733,140.8883,903,1511,57,-1.68,0
2018-01-03 00:00:00,01,34276,38.4600,141.0917,904,1527,3,-1.62,0
2018-01-03 00:00:00,01,34286,38.4267,141.2133,908,1537,4,-1.09,0
2018-01-03 00:00:00,01,34292,38.4267,141.2983,908,1543,43,-0.65,0
2018-01-03 00:00:00,01,34296,38.4533,141.4400,905,1555,35,-0.86,0
2018-01-03 00:00:00,01,34311,38.3033,140.6367,923,1490,265,-2.11,0
2018-01-03 00:00:00,01,34331,38.3383,141.0133,919,1521,105,-1.37,0
2018-01-03 00:00:00,01,34361,38.3983,141.5967,912,1567,40,1.28,0
2018-01-03 00:00:00,01,34392,38.2617,140.8967,928,1511,39,-0.08,0
2018-01-03 00:00:00,01,34436,38.1383,140.9167,943,1513,2,0.50,0
2018-01-03 00:00:00,01,34461,38.0150,140.6117,958,1488,86,-0.50,0
2018-01-03 00:00:00,01,34462,38.1267,140.6800,944,1494,112,-0.65,0
2018-01-03 00:00:00,01,34471,38.0250,140.8583,956,1508,4,0.49,0
2018-01-03 00:00:00,01,34506,37.9317,140.7783,968,1502,18,0.20,0
2018-01-03 00:00:00,01,35002,39.1833,139.5433,818,1403,58,-0.13,0
2018-01-03 00:00:00,01,35052,38.9083,139.8433,851,1427,3,0.19,0
2018-01-03 00:00:00,01,35071,38.9183,140.2000,849,1455,88,-1.30,0
2018-01-03 00:00:00,01,35086,38.8117,139.7867,862,1422,22,0.34,0
2018-01-03 00:00:00,01,35116,38.8783,140.3317,854,1466,170,-1.91,0
2018-01-03 00:00:00,01,35141,38.7350,139.8283,871,1426,16,0.11,0
2018-01-03 00:00:00,01,35146,38.8000,139.9733,864,1437,17,-0.80,0
2018-01-03 00:00:00,01,35162,38.7567,140.3117,869,1464,105,-1.19,0
2018-01-03 00:00:00,01,35176,38.7583,140.5167,869,1481,212,-2.15,0
2018-01-03 00:00:00,01,35216,38.6067,140.1633,887,1453,330,-2.72,0
2018-01-03 00:00:00,01,35231,38.6083,140.4117,887,1472,106,-1.25,0
2018-01-03 00:00:00,01,35246,38.5667,139.5517,891,1404,18,1.06,0
2018-01-03 00:00:00,01,35332,38.4600,140.3483,904,1467,80,-1.40,0
2018-01-03 00:00:00,01,35334,38.4117,140.3700,910,1469,105,-1.69,0
2018-01-03 00:00:00,01,35361,38.3900,139.9933,913,1439,440,-3.69,0
2018-01-03 00:00:00,01,35376,38.3700,140.1917,915,1455,133,-1.88,0
2018-01-03 00:00:00,01,35426,38.2550,140.3450,929,1467,153,-1.49,0
2018-01-03 00:00:00,01,35456,38.1050,140.0150,947,1441,210,-0.69,0
2018-01-03 00:00:00,01,35486,38.0783,139.7350,950,1418,140,-0.08,0
2018-01-03 00:00:00,01,35511,38.0033,140.2067,959,1456,220,-1.78,0
2018-01-03 00:00:00,01,35541,37.9983,139.9567,960,1436,250,-1.64,0
2018-01-03 00:00:00,01,35552,37.9117,140.1433,970,1451,245,-1.60,0
2018-01-03 00:00:00,01,36056,37.8917,140.4367,972,1474,200,-1.75,0
2018-01-03 00:00:00,01,36066,37.8517,140.5883,977,1487,43,-0.20,0
2018-01-03 00:00:00,01,36081,37.8750,140.9183,974,1513,10,0.82,0
2018-01-03 00:00:00,01,36106,37.7217,140.0583,993,1444,824,-4.57,0
2018-01-03 00:00:00,01,36126,37.7583,140.4700,989,1477,67,-0.09,0
2018-01-03 00:00:00,01,36151,37.7833,140.9250,986,1514,9,0.41,0
2018-01-03 00:00:00,01,36176,37.6583,139.8633,1001,1429,212,-1.60,0
2018-01-03 00:00:00,01,36196,37.6683,140.2600,999,1460,1220,-7.10,0
